x 	 u_exact
7.415483096619324144e+00	4.065346939433013063e+00
7.417483496699340151e+00	4.066114575721375246e+00
7.419483896779356158e+00	4.066882149905753252e+00
7.421484296859372165e+00	4.067649662007913669e+00
7.423484696939388172e+00	4.068417112049608875e+00
7.425485097019404179e+00	4.069184500052578812e+00
7.427485497099420186e+00	4.069951826038549214e+00
7.429485897179436193e+00	4.070719090029233378e+00
7.431486297259452201e+00	4.071486292046330391e+00
7.433486697339468208e+00	4.072253432111524241e+00
7.435487097419484215e+00	4.073020510246489145e+00
7.437487497499500222e+00	4.073787526472883336e+00
7.439487897579516229e+00	4.074554480812352608e+00
7.441488297659532236e+00	4.075321373286528548e+00
7.443488697739548243e+00	4.076088203917030306e+00
7.445489097819564250e+00	4.076854972725462822e+00
7.447489497899580257e+00	4.077621679733417714e+00
7.449489897979596265e+00	4.078388324962475053e+00
7.451490298059612272e+00	4.079154908434198923e+00
7.453490698139628279e+00	4.079921430170142749e+00
7.455491098219644286e+00	4.080687890191843081e+00
7.457491498299660293e+00	4.081454288520826701e+00
7.459491898379676300e+00	4.082220625178606177e+00
7.461492298459692307e+00	4.082986900186679868e+00
7.463492698539708314e+00	4.083753113566532811e+00
7.465493098619724321e+00	4.084519265339638494e+00
7.467493498699740329e+00	4.085285355527455309e+00
7.469493898779756336e+00	4.086051384151430099e+00
7.471494298859772343e+00	4.086817351232993722e+00
7.473494698939788350e+00	4.087583256793568154e+00
7.475495099019804357e+00	4.088349100854557605e+00
7.477495499099820364e+00	4.089114883437355630e+00
7.479495899179836371e+00	4.089880604563343347e+00
7.481496299259852378e+00	4.090646264253887665e+00
7.483496699339868385e+00	4.091411862530340393e+00
7.485497099419884393e+00	4.092177399414044459e+00
7.487497499499900400e+00	4.092942874926325025e+00
7.489497899579916407e+00	4.093708289088498375e+00
7.491498299659932414e+00	4.094473641921864804e+00
7.493498699739948421e+00	4.095238933447712171e+00
7.495499099819964428e+00	4.096004163687316790e+00
7.497499499899980435e+00	4.096769332661939877e+00
7.499499899979996442e+00	4.097534440392830213e+00
7.501500300060012449e+00	4.098299486901225031e+00
7.503500700140028457e+00	4.099064472208345578e+00
7.505501100220044464e+00	4.099829396335403331e+00
7.507501500300060471e+00	4.100594259303594669e+00
7.509501900380076478e+00	4.101359061134102646e+00
7.511502300460091597e+00	4.102123801848098772e+00
7.513502700540107604e+00	4.102888481466742121e+00
7.515503100620123611e+00	4.103653100011176669e+00
7.517503500700139618e+00	4.104417657502533956e+00
7.519503900780155625e+00	4.105182153961934866e+00
7.521504300860171632e+00	4.105946589410484293e+00
7.523504700940187639e+00	4.106710963869276476e+00
7.525505101020203647e+00	4.107475277359390553e+00
7.527505501100219654e+00	4.108239529901895892e+00
7.529505901180235661e+00	4.109003721517844987e+00
7.531506301260251668e+00	4.109767852228281448e+00
7.533506701340267675e+00	4.110531922054233789e+00
7.535507101420283682e+00	4.111295931016718086e+00
7.537507501500299689e+00	4.112059879136737095e+00
7.539507901580315696e+00	4.112823766435281136e+00
7.541508301660331703e+00	4.113587592933328985e+00
7.543508701740347711e+00	4.114351358651845203e+00
7.545509101820363718e+00	4.115115063611781032e+00
7.547509501900379725e+00	4.115878707834076167e+00
7.549509901980395732e+00	4.116642291339656978e+00
7.551510302060411739e+00	4.117405814149438292e+00
7.553510702140427746e+00	4.118169276284319835e+00
7.555511102220443753e+00	4.118932677765190675e+00
7.557511502300459760e+00	4.119696018612926558e+00
7.559511902380475767e+00	4.120459298848389018e+00
7.561512302460491775e+00	4.121222518492429820e+00
7.563512702540507782e+00	4.121985677565885631e+00
7.565513102620523789e+00	4.122748776089581568e+00
7.567513502700539796e+00	4.123511814084329430e+00
7.569513902780555803e+00	4.124274791570929466e+00
7.571514302860571810e+00	4.125037708570167716e+00
7.573514702940587817e+00	4.125800565102818673e+00
7.575515103020603824e+00	4.126563361189643508e+00
7.577515503100619831e+00	4.127326096851391846e+00
7.579515903180635839e+00	4.128088772108800875e+00
7.581516303260651846e+00	4.128851386982592686e+00
7.583516703340667853e+00	4.129613941493479601e+00
7.585517103420683860e+00	4.130376435662159729e+00
7.587517503500699867e+00	4.131138869509319633e+00
7.589517903580715874e+00	4.131901243055632555e+00
7.591518303660731881e+00	4.132663556321760190e+00
7.593518703740747888e+00	4.133425809328350020e+00
7.595519103820763895e+00	4.134188002096039760e+00
7.597519503900779902e+00	4.134950134645450248e+00
7.599519903980795910e+00	4.135712206997195217e+00
7.601520304060811917e+00	4.136474219171871525e+00
7.603520704140827924e+00	4.137236171190065370e+00
7.605521104220843931e+00	4.137998063072351407e+00
7.607521504300859938e+00	4.138759894839290077e+00
7.609521904380875945e+00	4.139521666511430276e+00
7.611522304460891952e+00	4.140283378109308465e+00
7.613522704540907959e+00	4.141045029653447784e+00
7.615523104620923966e+00	4.141806621164360713e+00
7.617523504700939974e+00	4.142568152662545522e+00
7.619523904780955981e+00	4.143329624168489822e+00
7.621524304860971988e+00	4.144091035702667014e+00
7.623524704940987995e+00	4.144852387285539841e+00
7.625525105021004002e+00	4.145613678937558610e+00
7.627525505101020009e+00	4.146374910679158532e+00
7.629525905181036016e+00	4.147136082530766821e+00
7.631526305261052023e+00	4.147897194512794705e+00
7.633526705341068030e+00	4.148658246645642755e+00
7.635527105421084038e+00	4.149419238949699107e+00
7.637527505501100045e+00	4.150180171445340349e+00
7.639527905581116052e+00	4.150941044152929749e+00
7.641528305661132059e+00	4.151701857092817249e+00
7.643528705741148066e+00	4.152462610285343025e+00
7.645529105821164073e+00	4.153223303750833928e+00
7.647529505901180080e+00	4.153983937509603486e+00
7.649529905981196087e+00	4.154744511581955457e+00
7.651530306061212094e+00	4.155505025988178502e+00
7.653530706141228102e+00	4.156265480748551511e+00
7.655531106221244109e+00	4.157025875883339161e+00
7.657531506301260116e+00	4.157786211412796362e+00
7.659531906381276123e+00	4.158546487357163812e+00
7.661532306461292130e+00	4.159306703736669775e+00
7.663532706541308137e+00	4.160066860571532743e+00
7.665533106621324144e+00	4.160826957881957000e+00
7.667533506701340151e+00	4.161586995688135282e+00
7.669533906781356158e+00	4.162346974010247891e+00
7.671534306861372166e+00	4.163106892868464470e+00
7.673534706941388173e+00	4.163866752282940453e+00
7.675535107021404180e+00	4.164626552273820614e+00
7.677535507101420187e+00	4.165386292861237294e+00
7.679535907181436194e+00	4.166145974065310398e+00
7.681536307261452201e+00	4.166905595906148285e+00
7.683536707341468208e+00	4.167665158403847769e+00
7.685537107421484215e+00	4.168424661578492341e+00
7.687537507501500222e+00	4.169184105450153943e+00
7.689537907581516230e+00	4.169943490038892975e+00
7.691538307661532237e+00	4.170702815364757399e+00
7.693538707741548244e+00	4.171462081447782744e+00
7.695539107821564251e+00	4.172221288307993881e+00
7.697539507901580258e+00	4.172980435965403245e+00
7.699539907981596265e+00	4.173739524440009951e+00
7.701540308061612272e+00	4.174498553751803342e+00
7.703540708141628279e+00	4.175257523920758551e+00
7.705541108221644286e+00	4.176016434966840940e+00
7.707541508301660294e+00	4.176775286910001661e+00
7.709541908381676301e+00	4.177534079770182984e+00
7.711542308461692308e+00	4.178292813567312081e+00
7.713542708541708315e+00	4.179051488321305463e+00
7.715543108621724322e+00	4.179810104052069875e+00
7.717543508701740329e+00	4.180568660779496071e+00
7.719543908781756336e+00	4.181327158523466814e+00
7.721544308861772343e+00	4.182085597303850655e+00
7.723544708941788350e+00	4.182843977140505487e+00
7.725545109021804357e+00	4.183602298053275881e+00
7.727545509101820365e+00	4.184360560061996637e+00
7.729545909181836372e+00	4.185118763186489232e+00
7.731546309261852379e+00	4.185876907446564488e+00
7.733546709341868386e+00	4.186634992862019899e+00
7.735547109421884393e+00	4.187393019452642307e+00
7.737547509501900400e+00	4.188150987238207001e+00
7.739547909581916407e+00	4.188908896238475954e+00
7.741548309661932414e+00	4.189666746473202252e+00
7.743548709741948421e+00	4.190424537962124774e+00
7.745549109821964429e+00	4.191182270724970849e+00
7.747549509901980436e+00	4.191939944781457150e+00
7.749549909981996443e+00	4.192697560151287917e+00
7.751550310062012450e+00	4.193455116854155840e+00
7.753550710142028457e+00	4.194212614909742065e+00
7.755551110222044464e+00	4.194970054337715304e+00
7.757551510302060471e+00	4.195727435157734497e+00
7.759551910382076478e+00	4.196484757389445264e+00
7.761552310462092485e+00	4.197242021052482563e+00
7.763552710542108493e+00	4.197999226166467146e+00
7.765553110622124500e+00	4.198756372751012655e+00
7.767553510702140507e+00	4.199513460825716749e+00
7.769553910782156514e+00	4.200270490410168200e+00
7.771554310862172521e+00	4.201027461523943352e+00
7.773554710942188528e+00	4.201784374186606108e+00
7.775555111022204535e+00	4.202541228417710606e+00
7.777555511102220542e+00	4.203298024236798547e+00
7.779555911182236549e+00	4.204054761663399198e+00
7.781556311262252557e+00	4.204811440717031168e+00
7.783556711342268564e+00	4.205568061417201520e+00
7.785557111422284571e+00	4.206324623783404881e+00
7.787557511502300578e+00	4.207081127835126999e+00
7.789557911582316585e+00	4.207837573591838520e+00
7.791558311662332592e+00	4.208593961073000322e+00
7.793558711742348599e+00	4.209350290298063513e+00
7.795559111822364606e+00	4.210106561286464100e+00
7.797559511902380613e+00	4.210862774057629210e+00
7.799559911982396621e+00	4.211618928630974423e+00
7.801560312062412628e+00	4.212375025025901998e+00
7.803560712142428635e+00	4.213131063261804421e+00
7.805561112222444642e+00	4.213887043358062634e+00
7.807561512302460649e+00	4.214642965334046032e+00
7.809561912382476656e+00	4.215398829209111575e+00
7.811562312462492663e+00	4.216154635002606454e+00
7.813562712542508670e+00	4.216910382733865426e+00
7.815563112622524677e+00	4.217666072422212586e+00
7.817563512702540685e+00	4.218421704086958712e+00
7.819563912782556692e+00	4.219177277747405697e+00
7.821564312862572699e+00	4.219932793422843886e+00
7.823564712942588706e+00	4.220688251132549418e+00
7.825565113022604713e+00	4.221443650895790434e+00
7.827565513102620720e+00	4.222198992731822642e+00
7.829565913182636727e+00	4.222954276659889317e+00
7.831566313262652734e+00	4.223709502699223961e+00
7.833566713342668741e+00	4.224464670869047644e+00
7.835567113422684749e+00	4.225219781188571666e+00
7.837567513502700756e+00	4.225974833676994002e+00
7.839567913582716763e+00	4.226729828353501972e+00
7.841568313662732770e+00	4.227484765237274011e+00
7.843568713742748777e+00	4.228239644347473458e+00
7.845569113822764784e+00	4.228994465703255656e+00
7.847569513902780791e+00	4.229749229323761739e+00
7.849569913982796798e+00	4.230503935228124845e+00
7.851570314062812805e+00	4.231258583435464793e+00
7.853570714142828812e+00	4.232013173964889852e+00
7.855571114222844820e+00	4.232767706835499411e+00
7.857571514302860827e+00	4.233522182066379536e+00
7.859571914382876834e+00	4.234276599676604746e+00
7.861572314462892841e+00	4.235030959685240681e+00
7.863572714542908848e+00	4.235785262111340543e+00
7.865573114622924855e+00	4.236539506973945990e+00
7.867573514702940862e+00	4.237293694292088020e+00
7.869573914782956869e+00	4.238047824084786974e+00
7.871574314862972876e+00	4.238801896371050759e+00
7.873574714942988884e+00	4.239555911169877511e+00
7.875575115023004891e+00	4.240309868500252932e+00
7.877575515103020898e+00	4.241063768381153842e+00
7.879575915183036905e+00	4.241817610831542851e+00
7.881576315263052912e+00	4.242571395870374573e+00
7.883576715343068919e+00	4.243325123516591191e+00
7.885577115423084926e+00	4.244078793789122450e+00
7.887577515503100933e+00	4.244832406706890104e+00
7.889577915583116940e+00	4.245585962288801696e+00
7.891578315663132948e+00	4.246339460553756773e+00
7.893578715743148955e+00	4.247092901520640673e+00
7.895579115823164962e+00	4.247846285208330741e+00
7.897579515903180969e+00	4.248599611635690998e+00
7.899579915983196976e+00	4.249352880821576584e+00
7.901580316063212983e+00	4.250106092784829315e+00
7.903580716143228990e+00	4.250859247544282127e+00
7.905581116223244997e+00	4.251612345118755520e+00
7.907581516303261004e+00	4.252365385527060226e+00
7.909581916383277012e+00	4.253118368787994541e+00
7.911582316463293019e+00	4.253871294920347879e+00
7.913582716543309026e+00	4.254624163942896331e+00
7.915583116623325033e+00	4.255376975874407108e+00
7.917583516703341040e+00	4.256129730733635874e+00
7.919583916783357047e+00	4.256882428539326746e+00
7.921584316863373054e+00	4.257635069310213183e+00
7.923584716943389061e+00	4.258387653065018874e+00
7.925585117023405068e+00	4.259140179822455075e+00
7.927585517103421076e+00	4.259892649601223269e+00
7.929585917183437083e+00	4.260645062420013396e+00
7.931586317263453090e+00	4.261397418297505624e+00
7.933586717343469097e+00	4.262149717252367687e+00
7.935587117423485104e+00	4.262901959303257549e+00
7.937587517503501111e+00	4.263654144468821627e+00
7.939587917583517118e+00	4.264406272767697459e+00
7.941588317663533125e+00	4.265158344218509257e+00
7.943588717743549132e+00	4.265910358839871463e+00
7.945589117823565140e+00	4.266662316650388753e+00
7.947589517903581147e+00	4.267414217668653365e+00
7.949589917983597154e+00	4.268166061913247766e+00
7.951590318063613161e+00	4.268917849402742881e+00
7.953590718143629168e+00	4.269669580155699862e+00
7.955591118223645175e+00	4.270421254190669202e+00
7.957591518303661182e+00	4.271172871526189851e+00
7.959591918383677189e+00	4.271924432180790099e+00
7.961592318463693196e+00	4.272675936172987576e+00
7.963592718543709204e+00	4.273427383521289258e+00
7.965593118623725211e+00	4.274178774244192347e+00
7.967593518703740330e+00	4.274930108360181613e+00
7.969593918783756337e+00	4.275681385887733832e+00
7.971594318863772344e+00	4.276432606845311568e+00
7.973594718943788351e+00	4.277183771251369393e+00
7.975595119023804358e+00	4.277934879124350331e+00
7.977595519103820365e+00	4.278685930482686750e+00
7.979595919183836372e+00	4.279436925344801246e+00
7.981596319263852379e+00	4.280187863729103981e+00
7.983596719343868386e+00	4.280938745653995348e+00
7.985597119423884394e+00	4.281689571137866857e+00
7.987597519503900401e+00	4.282440340199096696e+00
7.989597919583916408e+00	4.283191052856054171e+00
7.991598319663932415e+00	4.283941709127097042e+00
7.993598719743948422e+00	4.284692309030573298e+00
7.995599119823964429e+00	4.285442852584819384e+00
7.997599519903980436e+00	4.286193339808163749e+00
7.999599919983996443e+00	4.286943770718919744e+00
8.001600320064012450e+00	4.287694145335395390e+00
8.003600720144028458e+00	4.288444463675884499e+00
8.005601120224044465e+00	4.289194725758671112e+00
8.007601520304060472e+00	4.289944931602029499e+00
8.009601920384076479e+00	4.290695081224223273e+00
8.011602320464092486e+00	4.291445174643504501e+00
8.013602720544108493e+00	4.292195211878117256e+00
8.015603120624124500e+00	4.292945192946292288e+00
8.017603520704140507e+00	4.293695117866252353e+00
8.019603920784156514e+00	4.294444986656206886e+00
8.021604320864172522e+00	4.295194799334357327e+00
8.023604720944188529e+00	4.295944555918893570e+00
8.025605121024204536e+00	4.296694256427996628e+00
8.027605521104220543e+00	4.297443900879834189e+00
8.029605921184236550e+00	4.298193489292565062e+00
8.031606321264252557e+00	4.298943021684339172e+00
8.033606721344268564e+00	4.299692498073294011e+00
8.035607121424284571e+00	4.300441918477557302e+00
8.037607521504300578e+00	4.301191282915246106e+00
8.039607921584316585e+00	4.301940591404467717e+00
8.041608321664332593e+00	4.302689843963317884e+00
8.043608721744348600e+00	4.303439040609884358e+00
8.045609121824364607e+00	4.304188181362242460e+00
8.047609521904380614e+00	4.304937266238457738e+00
8.049609921984396621e+00	4.305686295256585083e+00
8.051610322064412628e+00	4.306435268434669617e+00
8.053610722144428635e+00	4.307184185790745801e+00
8.055611122224444642e+00	4.307933047342838329e+00
8.057611522304460649e+00	4.308681853108961235e+00
8.059611922384476657e+00	4.309430603107117896e+00
8.061612322464492664e+00	4.310179297355302808e+00
8.063612722544508671e+00	4.310927935871497141e+00
8.065613122624524678e+00	4.311676518673675851e+00
8.067613522704540685e+00	4.312425045779800570e+00
8.069613922784556692e+00	4.313173517207824048e+00
8.071614322864572699e+00	4.313921932975688378e+00
8.073614722944588706e+00	4.314670293101324994e+00
8.075615123024604713e+00	4.315418597602656448e+00
8.077615523104620721e+00	4.316166846497594634e+00
8.079615923184636728e+00	4.316915039804039900e+00
8.081616323264652735e+00	4.317663177539883712e+00
8.083616723344668742e+00	4.318411259723007767e+00
8.085617123424684749e+00	4.319159286371281326e+00
8.087617523504700756e+00	4.319907257502566544e+00
8.089617923584716763e+00	4.320655173134713145e+00
8.091618323664732770e+00	4.321403033285561079e+00
8.093618723744748777e+00	4.322150837972941417e+00
8.095619123824764785e+00	4.322898587214673682e+00
8.097619523904780792e+00	4.323646281028567628e+00
8.099619923984796799e+00	4.324393919432423239e+00
8.101620324064812806e+00	4.325141502444029840e+00
8.103620724144828813e+00	4.325889030081167874e+00
8.105621124224844820e+00	4.326636502361606240e+00
8.107621524304860827e+00	4.327383919303104953e+00
8.109621924384876834e+00	4.328131280923411595e+00
8.111622324464892841e+00	4.328878587240267528e+00
8.113622724544908849e+00	4.329625838271399907e+00
8.115623124624924856e+00	4.330373034034529667e+00
8.117623524704940863e+00	4.331120174547365309e+00
8.119623924784956870e+00	4.331867259827605565e+00
8.121624324864972877e+00	4.332614289892939397e+00
8.123624724944988884e+00	4.333361264761045994e+00
8.125625125025004891e+00	4.334108184449594781e+00
8.127625525105020898e+00	4.334855048976243630e+00
8.129625925185036905e+00	4.335601858358642424e+00
8.131626325265052913e+00	4.336348612614430387e+00
8.133626725345068920e+00	4.337095311761236083e+00
8.135627125425084927e+00	4.337841955816678308e+00
8.137627525505100934e+00	4.338588544798366087e+00
8.139627925585116941e+00	4.339335078723898675e+00
8.141628325665132948e+00	4.340081557610866447e+00
8.143628725745148955e+00	4.340827981476846453e+00
8.145629125825164962e+00	4.341574350339410415e+00
8.147629525905180969e+00	4.342320664216115844e+00
8.149629925985196977e+00	4.343066923124512257e+00
8.151630326065212984e+00	4.343813127082140291e+00
8.153630726145228991e+00	4.344559276106529921e+00
8.155631126225244998e+00	4.345305370215198693e+00
8.157631526305261005e+00	4.346051409425658818e+00
8.159631926385277012e+00	4.346797393755409189e+00
8.161632326465293019e+00	4.347543323221940703e+00
8.163632726545309026e+00	4.348289197842731824e+00
8.165633126625325033e+00	4.349035017635255684e+00
8.167633526705341040e+00	4.349780782616970320e+00
8.169633926785357048e+00	4.350526492805328438e+00
8.171634326865373055e+00	4.351272148217769420e+00
8.173634726945389062e+00	4.352017748871725544e+00
8.175635127025405069e+00	4.352763294784617543e+00
8.177635527105421076e+00	4.353508785973857265e+00
8.179635927185437083e+00	4.354254222456845902e+00
8.181636327265453090e+00	4.354999604250975764e+00
8.183636727345469097e+00	4.355744931373629392e+00
8.185637127425485104e+00	4.356490203842177777e+00
8.187637527505501112e+00	4.357235421673984810e+00
8.189637927585517119e+00	4.357980584886402831e+00
8.191638327665533126e+00	4.358725693496774412e+00
8.193638727745549133e+00	4.359470747522434131e+00
8.195639127825565140e+00	4.360215746980705021e+00
8.197639527905581147e+00	4.360960691888900342e+00
8.199639927985597154e+00	4.361705582264324477e+00
8.201640328065613161e+00	4.362450418124272922e+00
8.203640728145629168e+00	4.363195199486029630e+00
8.205641128225645176e+00	4.363939926366869670e+00
8.207641528305661183e+00	4.364684598784058345e+00
8.209641928385677190e+00	4.365429216754852071e+00
8.211642328465693197e+00	4.366173780296495721e+00
8.213642728545709204e+00	4.366918289426227062e+00
8.215643128625725211e+00	4.367662744161271426e+00
8.217643528705741218e+00	4.368407144518846152e+00
8.219643928785757225e+00	4.369151490516159697e+00
8.221644328865773232e+00	4.369895782170408971e+00
8.223644728945789240e+00	4.370640019498782891e+00
8.225645129025805247e+00	4.371384202518458828e+00
8.227645529105821254e+00	4.372128331246607047e+00
8.229645929185837261e+00	4.372872405700385379e+00
8.231646329265853268e+00	4.373616425896945437e+00
8.233646729345869275e+00	4.374360391853425511e+00
8.235647129425885282e+00	4.375104303586957677e+00
8.237647529505901289e+00	4.375848161114662460e+00
8.239647929585917296e+00	4.376591964453650618e+00
8.241648329665933304e+00	4.377335713621024915e+00
8.243648729745949311e+00	4.378079408633878344e+00
8.245649129825965318e+00	4.378823049509291465e+00
8.247649529905981325e+00	4.379566636264340396e+00
8.249649929985997332e+00	4.380310168916086155e+00
8.251650330066013339e+00	4.381053647481585323e+00
8.253650730146029346e+00	4.381797071977881153e+00
8.255651130226045353e+00	4.382540442422009797e+00
8.257651530306061360e+00	4.383283758830996746e+00
8.259651930386077368e+00	4.384027021221857723e+00
8.261652330466093375e+00	4.384770229611599568e+00
8.263652730546109382e+00	4.385513384017221128e+00
8.265653130626125389e+00	4.386256484455707927e+00
8.267653530706141396e+00	4.386999530944040160e+00
8.269653930786157403e+00	4.387742523499185587e+00
8.271654330866173410e+00	4.388485462138103976e+00
8.273654730946189417e+00	4.389228346877746212e+00
8.275655131026205424e+00	4.389971177735052521e+00
8.277655531106221432e+00	4.390713954726953361e+00
8.279655931186237439e+00	4.391456677870372083e+00
8.281656331266253446e+00	4.392199347182219604e+00
8.283656731346269453e+00	4.392941962679399737e+00
8.285657131426285460e+00	4.393684524378805634e+00
8.287657531506301467e+00	4.394427032297322455e+00
8.289657931586317474e+00	4.395169486451823815e+00
8.291658331666333481e+00	4.395911886859176221e+00
8.293658731746349488e+00	4.396654233536235523e+00
8.295659131826365495e+00	4.397396526499848690e+00
8.297659531906381503e+00	4.398138765766852920e+00
8.299659931986397510e+00	4.398880951354075641e+00
8.301660332066413517e+00	4.399623083278337177e+00
8.303660732146429524e+00	4.400365161556446303e+00
8.305661132226445531e+00	4.401107186205202915e+00
8.307661532306461538e+00	4.401849157241398025e+00
8.309661932386477545e+00	4.402591074681812877e+00
8.311662332466493552e+00	4.403332938543220720e+00
8.313662732546509559e+00	4.404074748842383258e+00
8.315663132626525567e+00	4.404816505596055976e+00
8.317663532706541574e+00	4.405558208820981037e+00
8.319663932786557581e+00	4.406299858533895275e+00
8.321664332866573588e+00	4.407041454751523979e+00
8.323664732946589595e+00	4.407782997490584442e+00
8.325665133026605602e+00	4.408524486767783301e+00
8.327665533106621609e+00	4.409265922599819199e+00
8.329665933186637616e+00	4.410007305003381006e+00
8.331666333266653623e+00	4.410748633995147827e+00
8.333666733346669631e+00	4.411489909591791658e+00
8.335667133426685638e+00	4.412231131809972950e+00
8.337667533506701645e+00	4.412972300666343273e+00
8.339667933586717652e+00	4.413713416177547089e+00
8.341668333666733659e+00	4.414454478360216427e+00
8.343668733746749666e+00	4.415195487230977101e+00
8.345669133826765673e+00	4.415936442806445150e+00
8.347669533906781680e+00	4.416677345103225072e+00
8.349669933986797687e+00	4.417418194137915144e+00
8.351670334066813695e+00	4.418158989927102986e+00
8.353670734146829702e+00	4.418899732487367338e+00
8.355671134226845709e+00	4.419640421835278055e+00
8.357671534306861716e+00	4.420381057987396112e+00
8.359671934386877723e+00	4.421121640960272714e+00
8.361672334466893730e+00	4.421862170770450184e+00
8.363672734546909737e+00	4.422602647434461076e+00
8.365673134626925744e+00	4.423343070968830837e+00
8.367673534706941751e+00	4.424083441390074256e+00
8.369673934786957759e+00	4.424823758714696353e+00
8.371674334866973766e+00	4.425564022959195043e+00
8.373674734946989773e+00	4.426304234140057581e+00
8.375675135027005780e+00	4.427044392273763229e+00
8.377675535107021787e+00	4.427784497376781481e+00
8.379675935187037794e+00	4.428524549465572946e+00
8.381676335267053801e+00	4.429264548556590242e+00
8.383676735347069808e+00	4.430004494666274439e+00
8.385677135427085815e+00	4.430744387811060392e+00
8.387677535507101823e+00	4.431484228007371406e+00
8.389677935587117830e+00	4.432224015271624573e+00
8.391678335667133837e+00	4.432963749620226324e+00
8.393678735747149844e+00	4.433703431069572432e+00
8.395679135827165851e+00	4.434443059636053341e+00
8.397679535907181858e+00	4.435182635336048840e+00
8.399679935987197865e+00	4.435922158185928055e+00
8.401680336067213872e+00	4.436661628202053897e+00
8.403680736147229879e+00	4.437401045400777733e+00
8.405681136227245887e+00	4.438140409798445596e+00
8.407681536307261894e+00	4.438879721411390200e+00
8.409681936387277901e+00	4.439618980255938041e+00
8.411682336467293908e+00	4.440358186348406733e+00
8.413682736547309915e+00	4.441097339705103231e+00
8.415683136627325922e+00	4.441836440342327386e+00
8.417683536707341929e+00	4.442575488276369278e+00
8.419683936787357936e+00	4.443314483523510994e+00
8.421684336867373943e+00	4.444053426100023074e+00
8.423684736947389951e+00	4.444792316022169842e+00
8.425685137027405958e+00	4.445531153306206740e+00
8.427685537107421965e+00	4.446269937968379438e+00
8.429685937187437972e+00	4.447008670024922949e+00
8.431686337267453979e+00	4.447747349492067848e+00
8.433686737347469986e+00	4.448485976386031382e+00
8.435687137427485993e+00	4.449224550723024585e+00
8.437687537507502000e+00	4.449963072519249607e+00
8.439687937587518007e+00	4.450701541790897942e+00
8.441688337667534014e+00	4.451439958554153087e+00
8.443688737747550022e+00	4.452178322825192325e+00
8.445689137827566029e+00	4.452916634620179615e+00
8.447689537907582036e+00	4.453654893955272698e+00
8.449689937987598043e+00	4.454393100846621323e+00
8.451690338067614050e+00	4.455131255310363692e+00
8.453690738147630057e+00	4.455869357362631789e+00
8.455691138227646064e+00	4.456607407019547828e+00
8.457691538307662071e+00	4.457345404297225144e+00
8.459691938387678078e+00	4.458083349211768187e+00
8.461692338467694086e+00	4.458821241779272526e+00
8.463692738547710093e+00	4.459559082015826625e+00
8.465693138627726100e+00	4.460296869937507402e+00
8.467693538707742107e+00	4.461034605560385558e+00
8.469693938787758114e+00	4.461772288900522021e+00
8.471694338867774121e+00	4.462509919973968842e+00
8.473694738947790128e+00	4.463247498796769186e+00
8.475695139027806135e+00	4.463985025384958227e+00
8.477695539107822142e+00	4.464722499754561369e+00
8.479695939187838150e+00	4.465459921921596909e+00
8.481696339267854157e+00	4.466197291902074262e+00
8.483696739347870164e+00	4.466934609711991300e+00
8.485697139427886171e+00	4.467671875367340562e+00
8.487697539507902178e+00	4.468409088884104818e+00
8.489697939587918185e+00	4.469146250278258847e+00
8.491698339667934192e+00	4.469883359565765879e+00
8.493698739747950199e+00	4.470620416762584703e+00
8.495699139827966206e+00	4.471357421884662564e+00
8.497699539907982214e+00	4.472094374947938711e+00
8.499699939987998221e+00	4.472831275968343512e+00
8.501700340068014228e+00	4.473568124961801118e+00
8.503700740148030235e+00	4.474304921944222357e+00
8.505701140228046242e+00	4.475041666931514506e+00
8.507701540308062249e+00	4.475778359939572404e+00
8.509701940388078256e+00	4.476515000984284676e+00
8.511702340468094263e+00	4.477251590081530175e+00
8.513702740548110270e+00	4.477988127247179762e+00
8.515703140628126278e+00	4.478724612497095414e+00
8.517703540708142285e+00	4.479461045847129341e+00
8.519703940788158292e+00	4.480197427313128422e+00
8.521704340868174299e+00	4.480933756910927102e+00
8.523704740948190306e+00	4.481670034656354495e+00
8.525705141028206313e+00	4.482406260565229061e+00
8.527705541108222320e+00	4.483142434653362152e+00
8.529705941188238327e+00	4.483878556936555348e+00
8.531706341268254334e+00	4.484614627430603129e+00
8.533706741348270342e+00	4.485350646151289311e+00
8.535707141428286349e+00	4.486086613114390609e+00
8.537707541508302356e+00	4.486822528335676630e+00
8.539707941588318363e+00	4.487558391830905435e+00
8.541708341668334370e+00	4.488294203615828870e+00
8.543708741748350377e+00	4.489029963706189896e+00
8.545709141828366384e+00	4.489765672117721707e+00
8.547709541908382391e+00	4.490501328866150388e+00
8.549709941988398398e+00	4.491236933967193146e+00
8.551710342068414406e+00	4.491972487436559192e+00
8.553710742148430413e+00	4.492707989289948856e+00
8.555711142228446420e+00	4.493443439543052698e+00
8.557711542308462427e+00	4.494178838211555949e+00
8.559711942388478434e+00	4.494914185311132293e+00
8.561712342468494441e+00	4.495649480857448310e+00
8.563712742548510448e+00	4.496384724866163474e+00
8.565713142628526455e+00	4.497119917352925711e+00
8.567713542708542462e+00	4.497855058333377620e+00
8.569713942788558469e+00	4.498590147823152030e+00
8.571714342868574477e+00	4.499325185837873775e+00
8.573714742948590484e+00	4.500060172393157032e+00
8.575715143028606491e+00	4.500795107504612425e+00
8.577715543108622498e+00	4.501529991187837254e+00
